Probe_ID	Gene_Symbol
6380020	APOA2
3780468	APOA4
1470600	APOA5
240541	APOB
6250241	APOB48R
990438	APOBEC1
3890743	APOBEC2
7330671	APOBEC3A
3170068	APOBEC3B
3120221	APOBEC3C
4760035	APOBEC3D
6350402	APOBEC3D
610379	APOBEC3F
1410279	APOBEC3F
5340403	APOBEC3F
6290743	APOBEC3F
1190026	APOBEC3G
4120369	APOBEC3G
160292	APOBEC3H
7100128	APOBEC4
3830465	APOC1
3800403	APOC2
2630010	APOC3
3440717	APOC4
7150634	APOD
730414	APOE
130400	APOF
1740669	APOH
4040386	APOL1
6370470	APOL1
1570358	APOL2
3370066	APOL2
4040270	APOL2
4880291	APOL2
460327	APOL3
1980750	APOL3
4900102	APOL3
610661	APOL4
3400142	APOL4
6450301	APOL5
5550397	APOL6
1770364	APOLD1
3830022	APOM
2690132	APOO
5090093	APOOL
650110	APP
1190735	APP
3370577	APP
1440707	APPBP2
5270333	APPBP2
5860554	APPL1
4180100	APPL2
4780292	APRIN
160746	APRT
6510603	APRT
1570138	APTX
4150703	APTX
6590674	APTX
70338	AQP1
450619	AQP1
2340577	AQP10
780594	AQP11
7150706	AQP12A
1780195	AQP12B
4480079	AQP2
1050040	AQP3
2070161	AQP4
2750176	AQP4
2810543	AQP5
3290168	AQP6
4490678	AQP6
5090209	AQP7
7100022	AQP7P1
270647	AQP7P2
2630543	AQP7P2
4200494	AQP7P2
5720246	AQP7P2
5960382	AQP7P2
2470064	AQP8
160494	AQP9
1070546	AQR
2690639	AQR
2000494	AR
3710017	AR
6900072	AR
2100576	ARAF
7560044	ARAP1
3520438	ARAP2
6940497	ARAP2
6040097	ARAP3
7380255	ARAP3
430674	ARC
2750653	ARCN1
6590053	ARD1A
2630184	ARD1B
6520600	AREG
990376	AREGB
1430259	ARF1
3310139	ARF1
5550491	ARF1
2680446	ARF3
1430136	ARF4
6770176	ARF4
3370189	ARF5
510300	ARF6
2710209	ARFGAP1
5900445	ARFGAP1
3190066	ARFGAP2
3850639	ARFGAP3
5090056	ARFGAP3
3710681	ARFGEF1
6100524	ARFGEF1
3610554	ARFGEF2
10753	ARFIP1
2060630	ARFIP1
4220484	ARFIP1
870082	ARFIP2
6110520	ARFRP1
5270753	ARG1
5720725	ARG2
4570735	ARG99
7330307	ARGFX
2340537	ARGFXP2
5720176	ARGFXP2
4880132	ARGLU1
6480082	ARHGAP1
2000669	ARHGAP10
990121	ARHGAP11A
4180537	ARHGAP11A
5700403	ARHGAP11A
6060050	ARHGAP11B
5340747	ARHGAP12
5490612	ARHGAP12
3310463	ARHGAP15
160561	ARHGAP17
3170520	ARHGAP17
6590564	ARHGAP17
3140445	ARHGAP18
6110332	ARHGAP19
6480593	ARHGAP20
1260543	ARHGAP21
510520	ARHGAP22
4210630	ARHGAP23
4590706	ARHGAP23
5910367	ARHGAP23
10239	ARHGAP24
130008	ARHGAP24
2260538	ARHGAP24
4290243	ARHGAP24
3850148	ARHGAP25
5290523	ARHGAP25
6520196	ARHGAP25
6350706	ARHGAP26
1260239	ARHGAP27
510575	ARHGAP28
1850521	ARHGAP28
4670753	ARHGAP28
5810458	ARHGAP28
7000390	ARHGAP29
1440634	ARHGAP30
4390441	ARHGAP30
7650747	ARHGAP30
7200240	ARHGAP4
2570605	ARHGAP5
130653	ARHGAP6
620364	ARHGAP6
830187	ARHGAP6
3130646	ARHGAP6
60551	ARHGAP8
6760482	ARHGAP8
7550403	ARHGAP8
110180	ARHGAP9
2650594	ARHGAP9
4760255	ARHGDIA
1570193	ARHGDIB
4180377	ARHGDIG
6650653	ARHGDIG
870324	ARHGEF1
2490672	ARHGEF1
3180736	ARHGEF1
6900703	ARHGEF10
70048	ARHGEF10L
730561	ARHGEF10L
5550170	ARHGEF10L
2510594	ARHGEF11
6520594	ARHGEF11
7150070	ARHGEF11
5270193	ARHGEF12
3610601	ARHGEF15
1030753	ARHGEF16
1660020	ARHGEF17
6130725	ARHGEF18
6250546	ARHGEF19
4120411	ARHGEF2
6250435	ARHGEF3
3850333	ARHGEF4
6250370	ARHGEF4
4150356	ARHGEF5
1030646	ARHGEF5L
770703	ARHGEF6
510554	ARHGEF7
1430379	ARHGEF7
2320445	ARHGEF7
5340484	ARHGEF7
1070196	ARHGEF9
2030471	ARID1A
6280411	ARID1A
6480289	ARID1B
7200717	ARID1B
4920463	ARID2
7100044	ARID2
6510553	ARID3A
5960670	ARID3B
3120634	ARID3C
2510368	ARID4A
2600402	ARID4A
7160440	ARID4A
2470603	ARID4B
2940722	ARID4B
6590722	ARID4B
160554	ARID5A
4850014	ARID5A
7200301	ARID5A
1410408	ARID5B
6560433	ARIH1
1010682	ARIH2
4860468	ARL1
5270053	ARL10
3360138	ARL11
4730291	ARL13A
4480722	ARL13B
5050471	ARL13B
3400209	ARL14
2140605	ARL15
5670494	ARL15
990154	ARL16
7050500	ARL16
3360286	ARL17B
3710195	ARL17B
6200433	ARL17B
6560307	ARL17P1
3290739	ARL2
2570523	ARL2BP
7150671	ARL3
1010161	ARL4A
1260364	ARL4A
1410113	ARL4A
6290369	ARL4A
7560615	ARL4A
1300192	ARL4C
4780010	ARL4D
70364	ARL5A
2630209	ARL5A
6270195	ARL5A
1710753	ARL5B
2340564	ARL5B
1260743	ARL5C
1090482	ARL6
2850154	ARL6
5270646	ARL6
6520471	ARL6
2690047	ARL6IP1
5960324	ARL6IP1
2350192	ARL6IP4
3120289	ARL6IP4
4900053	ARL6IP4
2070563	ARL6IP5
670382	ARL6IP6
7050438	ARL6IP6
1190768	ARL8A
130685	ARL8B
6350066	ARL9
7570209	ARMC1
2900372	ARMC10
6840593	ARMC10
1710152	ARMC2
6130324	ARMC2
1850242	ARMC3
4200274	ARMC4
2060154	ARMC5
2060128	ARMC6
730020	ARMC7
940736	ARMC8
2510575	ARMC8
6110369	ARMC8
6550750	ARMC8
4880619	ARMC9
3170113	ARMCX1
4230451	ARMCX1
3930201	ARMCX2
2320647	ARMCX3
3780753	ARMCX3
6180725	ARMCX3
7150427	ARMCX3
1470474	ARMCX4
1580619	ARMCX5
1690475	ARMCX6
4150020	ARMCX6
4490215	ARMCX6
4560110	ARMET
4200324	ARMS2
2190040	ARNT
2640338	ARNT
4180307	ARNT2
20064	ARNTL
7150519	ARNTL
770523	ARNTL2
3830672	ARP11
7610692	ARPC1A
130717	ARPC1B
5340546	ARPC2
7160327	ARPC2
7560162	ARPC2
7380193	ARPC3
2230068	ARPC4
2600619	ARPC4
2690601	ARPC4
20142	ARPC5
4830056	ARPC5L
2480615	ARPM1
2600754	ARPM2
2140368	ARPP19
6620356	ARPP19
1690561	ARPP-21
4560301	ARPP-21
6370551	ARPP-21
7160437	ARPP-21
7210554	ARPP-21
3850307	ARR3
2490288	ARRB1
5670673	ARRB1
3930133	ARRB2
4260347	ARRB2
4850646	ARRDC1
3870504	ARRDC2
4730110	ARRDC2
7000609	ARRDC2
4060672	ARRDC3
6450161	ARRDC3
3450463	ARRDC4
6580168	ARRDC4
2370270	ARRDC5
3420121	ARS2
7330646	ARS2
4150168	ARSA
4920546	ARSA
150546	ARSB
270215	ARSB
6900309	ARSB
7040600	ARSB
4230609	ARSD
4540672	ARSD
6580689	ARSD
3940630	ARSE
4390403	ARSF
3190753	ARSG
50292	ARSH
4230161	ARSI
2640725	ARSJ
7560255	ARSK
3710114	ART1
7040497	ART3
1400577	ART4
50437	ART5
3130239	ART5
1850246	ARTN
4760468	ARTN
6270446	ARTN
6560494	ARTN
1500246	ARV1
5810301	ARVCF
5890544	ARVP6125
7150255	ARVP6125
4070020	ARX
4280390	AS3MT
2030482	ASAH1
5420332	ASAH1
1190112	ASAH2
4210132	ASAH2
4830544	ASAH2
2370731	ASAH2B
4810537	ASAH2B
5080368	ASAH2C
5570682	ASAM
940164	ASAP1
6840129	ASAP1
7000072	ASAP1
1070209	ASAP1IT1
2750674	ASAP2
5340646	ASAP2
2190709	ASAP3
1820347	ASB1
3190291	ASB10
1450474	ASB11
4640152	ASB11
6510369	ASB11
7160519	ASB12
5050575	ASB13
2850047	ASB14
2030747	ASB15
2320152	ASB16
270189	ASB17
1580523	ASB17
1190048	ASB18
3440674	ASB2
60309	ASB3
2690068	ASB3
5720458	ASB3
1170382	ASB4
1740605	ASB4
2320014	ASB4
1440445	ASB5
5270554	ASB5
870164	ASB6
1780450	ASB6
7000333	ASB6
1470528	ASB7
2190156	ASB7
2190528	ASB7
870451	ASB8
2490441	ASB8
130110	ASB9
4480091	ASB9
830528	ASCC1
1570523	ASCC2
650722	ASCC3
870040	ASCC3
4890376	ASCC3
5490138	ASCC3
4830376	ASCL1
7200435	ASCL2
6770500	ASCL3
540437	ASCL4
770521	ASCL5
3940181	ASCL5
7560048	ASF1A
2630673	ASF1B
2000672	ASFMR1
2370064	ASGR1
1030386	ASGR2
3800576	ASGR2
4860753	ASGR2
4810239	ASH1L
3440348	ASH2L
3460474	ASIP
1690128	ASL
4850681	ASL
6620598	ASL
6220546	ASMT
430376	ASMTL
1010349	ASMTL
6760619	ASMTL
4480435	ASNA1
1510296	ASNS
5960181	ASNS
6960242	ASNSD1
3140209	ASPA
3710280	ASPG
2370450	ASPH
5890619	ASPH
6100746	ASPH
1440088	ASPHD1
6420561	ASPHD1
7210703	ASPHD1
7400102	ASPHD2
6130441	ASPM
4050431	ASPN
4860255	ASPRV1
1850307	ASPSCR1
3420576	ASPSCR1
6940484	ASPSCR1
6770270	ASRGL1
110433	ASS1
2640544	ASS1
4900370	ASS1
6650026	ASTE1
6400070	ASTL
1990333	ASTN1
2710736	ASTN1
10703	ASTN2
3120132	ASTN2
4010358	ASTN2
5390180	ASXL1
650075	ASXL2
2340133	ASXL3
1190274	ASZ1
1510431	ASZ1
5260221	ATAD1
5340551	ATAD1
1410242	ATAD2
1230131	ATAD2B
4150086	ATAD3A
7330091	ATAD3B
540296	ATAD3C
2120592	ATAD5
7050577	ATCAY
460731	ATE1
3520427	ATE1
4150626	ATE1
6770243	ATE1
7200575	ATF1
2100735	ATF2
4780128	ATF3
6380735	ATF3
6560575	ATF3
3460309	ATF4
6480053	ATF4
7610187	ATF4
1570484	ATF5
5420343	ATF6
1780360	ATF6B
4640110	ATF6B
1500400	ATF7
2570682	ATF7IP
2480075	ATF7IP2
20050	ATG10
5340603	ATG10
1410348	ATG12
5720142	ATG12
2760491	ATG16L1
3420347	ATG16L1
2000307	ATG16L2
4200008	ATG2A
4780762	ATG2B
830035	ATG3
1690253	ATG3
620168	ATG4A
5290370	ATG4A
6060358	ATG4A
10348	ATG4B
2060136	ATG4B
2970528	ATG4C
5090291	ATG4C
730767	ATG4D
1450647	ATG4D
2030228	ATG5
5220754	ATG7
1850605	ATG9A
3190326	ATG9A
3890528	ATG9A
2570204	ATG9B
4070239	ATHL1
1770546	ATIC
990192	ATL1
2680475	ATL1
2850494	ATL2
1240243	ATL3
580537	ATM
4250008	ATM
6840605	ATM
7330592	ATM
1050180	ATMIN
6620600	ATMIN
4220754	ATN1
4390543	ATN1
6580040	ATN1
6660129	ATOH1
4480047	ATOH7
5690092	ATOH7
3840376	ATOH8
5560131	ATOX1
1580301	ATP10A
1580717	ATP10A
4730180	ATP10B
5490681	ATP10D
1170139	ATP11A
6980551	ATP11A
6060706	ATP11B
6650594	ATP11B
430332	ATP11C
2940551	ATP11C
6040204	ATP11C
1820414	ATP12A
2060193	ATP13A1
7100326	ATP13A2
840672	ATP13A3
2510129	ATP13A3
780195	ATP13A4
1770053	ATP13A5
3370164	ATP1A1
4210095	ATP1A1
5570152	ATP1A1
3990092	ATP1A2
770338	ATP1A3
3460131	ATP1A4
5550274	ATP1A4
4180452	ATP1B1
4220468	ATP1B1
6060482	ATP1B1
2810070	ATP1B2
1510088	ATP1B3
2490678	ATP1B3
3130092	ATP1B3
3460408	ATP1B3
4220632	ATP1B3
6100706	ATP1B4
3850605	ATP2A1
4290181	ATP2A1
4390215	ATP2A1
5490360	ATP2A1
770079	ATP2A2
1940053	ATP2A2
5810189	ATP2A2
1110678	ATP2A3
3290747	ATP2A3
4230564	ATP2B1
6180059	ATP2B1
6510164	ATP2B1
70435	ATP2B2
540338	ATP2B2
3520193	ATP2B2
3180079	ATP2B3
4010762	ATP2B3
4070253	ATP2B3
4180369	ATP2B4
6100482	ATP2B4
6900630	ATP2B4
780367	ATP2C1
3290279	ATP2C1
5080228	ATP2C1
2510669	ATP2C2
5270040	ATP4A
3180427	ATP4B
4200382	ATP4B
6200553	ATP4B
6860537	ATP4B
940711	ATP5A1
6110674	ATP5A1
4540021	ATP5B
4780450	ATP5C1
1110377	ATP5D
3190671	ATP5D
3710725	ATP5E
5090561	ATP5EP2
6900324	ATP5EP2
1010598	ATP5F1
4060326	ATP5F1
460040	ATP5G1
5870446	ATP5G1
2320762	ATP5G2
3190711	ATP5G2
7330612	ATP5G2
6220541	ATP5G3
3450743	ATP5H
4290300	ATP5H
1580603	ATP5I
2060343	ATP5I
4560246	ATP5I
650259	ATP5J
5860162	ATP5J
6560180	ATP5J
4760112	ATP5J2
6590593	ATP5J2
4070544	ATP5L
6370411	ATP5L
6110754	ATP5O
2120100	ATP5S
5560053	ATP5S
6900722	ATP5S
1990274	ATP5SL
6590201	ATP6AP1
5490270	ATP6AP1L
7560097	ATP6AP2
1660215	ATP6V0A1
620092	ATP6V0A2
2100097	ATP6V0A4
4810731	ATP6V0A4
5290243	ATP6V0A4
6110328	ATP6V0A4
7160059	ATP6V0B
7400673	ATP6V0B
630291	ATP6V0C
2360138	ATP6V0C
3610397	ATP6V0C
6330377	ATP6V0D1
1980706	ATP6V0D2
2320110	ATP6V0E1
4730343	ATP6V0E1
6180088	ATP6V0E2
7050131	ATP6V1A
6290239	ATP6V1B1
6650017	ATP6V1B2
2480241	ATP6V1C1
5550750	ATP6V1C1
10070	ATP6V1C2
4070377	ATP6V1C2
1660736	ATP6V1D
5890450	ATP6V1E1
6860543	ATP6V1E1
4010477	ATP6V1E2
3870630	ATP6V1F
6370091	ATP6V1G1
1260538	ATP6V1G2
3780025	ATP6V1G2
5260592	ATP6V1G3
5960162	ATP6V1G3
5390546	ATP6V1H
6330279	ATP6V1H
6280414	ATP7A
1230601	ATP7B
7510259	ATP7B
520634	ATP8A1
4590577	ATP8A2
6040240	ATP8B1
3310121	ATP8B2
4490446	ATP8B2
6960168	ATP8B2
6380102	ATP8B3
1820270	ATP8B4
2510156	ATP9A
5860603	ATP9A
6480630	ATP9A
2120209	ATP9B
4890491	ATPAF1
5810673	ATPAF1
3780239	ATPAF2
3420195	ATPBD1B
1230324	ATPBD3
2710520	ATPBD4
4180059	ATPBD4
3180504	ATPGD1
6860639	ATPGD1
1070025	ATPIF1
3780068	ATPIF1
670358	ATR
3420349	ATR
3780364	ATR
4210360	ATR
4860367	ATRIP
7210438	ATRIP
1710494	ATRN
2320433	ATRN
4570196	ATRN
6520243	ATRN
7100167	ATRN
6660253	ATRNL1
2340600	ATRX
3420156	ATRX
7550187	ATRX
520601	ATXN1
5080154	ATXN1
6180014	ATXN10
6550181	ATXN10
430735	ATXN1L
4220133	ATXN1L
7510010	ATXN1L
1090400	ATXN2
580730	ATXN2L
2510576	ATXN2L
4760102	ATXN2L
6660598	ATXN2L
7200497	ATXN2L
510747	ATXN3
2630446	ATXN3
5900220	ATXN3L
4280576	ATXN7
2350615	ATXN7L1
2710187	ATXN7L2
6220093	ATXN7L3
3390615	ATXN8OS
7330180	AUH
1990632	AUP1
6290053	AUP1
4730605	AURKA
5420309	AURKA
5810088	AURKAIP1
2710215	AURKAPS1
6770026	AURKB
1070309	AURKC
3130750	AURKC
5890634	AURKC
1470762	AUTS2
3800634	AVEN
4390369	AVIL
5270564	AVL9
5700112	AVL9
580397	AVP
5690253	AVP
990500	AVPI1
5220176	AVPR1A
6280376	AVPR1B
1510025	AVPR2
6590747	AWAT2
3460754	AXIN1
5550398	AXIN1
1070189	AXIN2
4640403	AXL
6480703	AXL
7560041	AXUD1
5310673	AYP1P1
7200324	AZGP1
3390605	AZI1
4180400	AZI1
5490348	AZI2
2480039	AZIN1
3990523	AZIN1
4070661	AZIN1
5670739	AZU1
240195	B2M
4890487	B2M
1410370	B3GALNT1
2970040	B3GALNT1
5490672	B3GALNT1
160376	B3GALNT2
3310736	B3GALT1
4590008	B3GALT2
430053	B3GALT3
3940711	B3GALT3
2510161	B3GALT4
150377	B3GALT5
1190576	B3GALT5
5570452	B3GALT5
2510477	B3GALT6
4640673	B3GALTL
1260017	B3GAT1
3440343	B3GAT1
6370014	B3GAT1
7160041	B3GAT2
7510563	B3GAT3
3400215	B3GNT1
380056	B3GNT2
2100435	B3GNT3
2350338	B3GNT4
1300722	B3GNT5
2260220	B3GNT6
2850041	B3GN-T6
3840020	B3GNT7
1470132	B3GNT8
2900102	B3GNT9
1570086	B3GNTL1
1740086	B4GALNT1
5290189	B4GALNT2
3850022	B4GALNT3
670403	B4GALNT4
3460386	B4GALT1
510379	B4GALT2
2640435	B4GALT2
3120487	B4GALT2
1030044	B4GALT3
2000646	B4GALT4
6220672	B4GALT4
2060047	B4GALT5
4010553	B4GALT6
520332	B4GALT7
6060594	B9D1
4280088	B9D2
270431	BAALC
4010082	BAALC
1980491	BAAT
2650414	BACE1
4570390	BACE1
1240201	BACE2
2230731	BACE2
1010170	BACH1
2690743	BACH1
5420524	BACH1
3060603	BACH2
4560561	BACH2
7650440	BACH2
3520553	BAD
5860376	BAD
6290544	BAD
2060195	BAG1
3190253	BAG2
1340075	BAG3
2850646	BAG4
4230632	BAG4
130669	BAG5
270730	BAG5
1740181	BAG5
6550349	BAG5
2320184	BAGE
4880196	BAGE2
7510528	BAGE3
380139	BAGE4
2940440	BAGE4
7380148	BAGE5
2570524	BAHCC1
2650528	BAHD1
870544	BAI1
3060253	BAI1
6220612	BAI1
6380711	BAI1
2370474	BAI2
5690301	BAI3
70767	BAIAP2
1030164	BAIAP2
2680470	BAIAP2
6400379	BAIAP2
6590050	BAIAP2
5700343	BAIAP2L1
6280605	BAIAP2L2
780719	BAIAP3
1850019	BAK1
430050	BAMBI
150767	BANF1
3870136	BANF1
1570072	BANF2
4010139	BANK1
380373	BANP
3360451	BANP
3780450	BANP
4010528	BAP1
1780075	BAPX1
5080561	BARD1
2760646	BARHL1
6620500	BARHL2
6450040	BARX1
6550168	BARX2
4900445	BASE
7380630	BASE
2140121	BASP1
160132	BAT1
2030546	BAT1
2320136	BAT1
1430059	BAT2
5080333	BAT2
460711	BAT2D1
4830253	BAT2L
4260736	BAT3
5340382	BAT3
4280546	BAT4
5910220	BAT5
6220195	BATF
4730059	BATF2
5900253	BATF3
3520092	BAX
4490538	BAX
7550110	BAX
940288	BAZ1A
1240097	BAZ1A
2060739	BAZ1B
4280347	BAZ1B
2060139	BAZ2A
450075	BAZ2B
3440364	BBC3
3400386	BBOX1
5550554	BBS1
3800243	BBS10
5570435	BBS12
870671	BBS2
1410246	BBS2
2470753	BBS4
160743	BBS5
3170326	BBS5
7610161	BBS5
70189	BBS7
70528	BBS7
2230112	BBS7
2850092	BBS7
7150243	BBS7
1690167	BBS9
3840066	BBS9
2370703	BBX
1260719	BCAM
4890246	BCAM
7320390	BCAM
1090246	BCAN
1170215	BCAN
2100446	BCAN
10044	BCAP29
110128	BCAP29
730367	BCAP29
2690273	BCAP29
5090086	BCAP29
6250564	BCAP29
6450138	BCAP31
2710746	BCAR1
4070053	BCAR3
3710689	BCAR4
670372	BCAS1
3060343	BCAS1
2680358	BCAS2
7610575	BCAS2
4830687	BCAS3
1400010	BCAS4
4290079	BCAS4
5560193	BCAS4
7650524	BCAT1
6560497	BCAT2
990598	BCCIP
1450386	BCCIP
2940040	BCCIP
5270156	BCCIP
7400246	BCDIN3D
2030414	BCHE
7400433	BCHE
2810296	BCKDHA
2140138	BCKDHB
2940292	BCKDHB
7040204	BCKDHB
7400630	BCKDHB
5220347	BCKDK
110148	BCL10
1340037	BCL10
3170440	BCL11A
6100364	BCL11A
6580450	BCL11A
7330504	BCL11A
1030296	BCL11B
4480228	BCL11B
2480520	BCL2
3180494	BCL2
4070735	BCL2
4150201	BCL2
7380477	BCL2A1
670673	BCL2L1
4290411	BCL2L1
1110576	BCL2L10
1340139	BCL2L11
4390241	BCL2L11
6110717	BCL2L11
5290634	BCL2L12
6420379	BCL2L12
7550753	BCL2L12
7200452	BCL2L13
1450553	BCL2L14
2060273	BCL2L14
3170767	BCL2L14
6420088	BCL2L14
110747	BCL2L15
780754	BCL2L15
1710575	BCL2L15
5050156	BCL2L2
6330725	BCL3
5310451	BCL6
6280458	BCL6
1260093	BCL6B
990041	BCL7A
2140075	BCL7A
3460458	BCL7A
2850360	BCL7B
6370593	BCL7B
610731	BCL7C
5260196	BCL7C
5820520	BCL7C
5270075	BCL8
6400619	BCL9
5960471	BCL9L
3800176	BCLAF1
3870634	BCLAF1
6760209	BCLAF1
3890072	BCMO1
2810075	BCO2
510576	BCOR
1770435	BCOR
6760273	BCOR
4070296	BCORL1
2570594	BCORL2
2030110	BCR
3180682	BCR
4070270	BCR
5270523	BCR
5900100	BCR
7100131	BCS1L
5960411	BCYRN1
2490437	BDH1
5290553	BDH1
5490593	BDH1
4230398	BDH2
6940500	BDKRB1
2320719	BDKRB2
510746	BDNF
770603	BDNF
1430671	BDNF
3450148	BDNF
4880356	BDNF
6110100	BDNF
6760091	BDNF
4760064	BDNFOS
7570563	BDP1
2370026	BEAN
5220692	BEAN
1690379	BECN1
4780634	BECN1L1
360537	BEGAIN
6770372	BEND2
2100142	BEND3
5900047	BEND3
6400242	BEND3
430279	BEND4
4260291	BEND4
4810750	BEND4
4540398	BEND5
2490671	BEND6
3520164	BEND6
10451	BEND7
580279	BEND7
2850673	BEND7
5420600	BEST1
6940315	BEST2
1770253	BEST3
3370180	BEST4
1510746	BET1
3130672	BET1L
6620338	BET3L
5550634	BEX1
6480468	BEX1
4830674	BEX2
1110615	BEX4
1450240	BEX5
4490180	BEXL1
7320706	BEXL1
610196	BEYLA
840327	BEYLA
2470598	BEYLA
610022	BFAR
2370364	BFSP1
2690152	BFSP2
4830356	BGLAP
460767	BGN
3800563	BHLHA15
2640735	BHLHB2
2900220	BHLHB3
2360324	BHLHB4
7210546	BHLHB9
7210551	BHLHE22
1010463	BHMT
20440	BHMT2
4210075	BHMT2
1940270	BICC1
60048	BICD1
6220767	BICD1
1410437	BICD2
6840064	BICD2
1190022	BID
1440037	BID
5270136	BID
6280440	BIK
650553	BIN1
5130440	BIN1
3310343	BIN2
1470291	BIN3
3290022	BIRC1
840280	BIRC2
4920707	BIRC2
3060255	BIRC3
5080021	BIRC3
7210154	BIRC3
1230682	BIRC5
7550626	BIRC5
20601	BIRC6
2690441	BIRC7
3450347	BIRC7
4920563	BIRC8
1090367	BIVM
4220270	BIVM
2690524	BLCAP
4250441	BLID
6330471	BLK
2450717	BLM
4880482	BLMH
3140100	BLNK
1450377	BLOC1S1
1300554	BLOC1S2
2630743	BLOC1S2
7610379	BLOC1S3
6580601	BLR1
2940022	BLVRA
6620521	BLVRB
2940541	BLZF1
6130020	BLZF1
110280	BMF
6200035	BMF
7040356	BMF
7650209	BMF
1090292	BMI1
430538	BMP1
1430142	BMP1
5570324	BMP1
6130181	BMP1
6380692	BMP1
7510692	BMP1
2120717	BMP10
3840600	BMP15
4280577	BMP2
670647	BMP2K
5960368	BMP2K
7200338	BMP2K
5690133	BMP2KL
4900397	BMP3
990075	BMP4
4200491	BMP4
5490035	BMP4
2000471	BMP5
6980064	BMP6
3170100	BMP7
2760092	BMP8A
4570279	BMP8B
2970364	BMPER
4780082	BMPER
3290441	BMPR1A
4290500	BMPR1A
1510349	BMPR1B
460730	BMPR2
6060475	BMPR2
1190717	BMS1
5340392	BMS1
1260646	BMS1P5
3140487	BMX
3140678	BMX
3610706	BMX
1260037	BNC1
2680309	BNC1
4050408	BNC1
4070372	BNC1
4880164	BNC1
7050010	BNC2
5860452	BNIP1
6420376	BNIP1
7380136	BNIP2
6770608	BNIP3
620047	BNIP3L
2640192	BNIP3L
290672	BNIPL
4390372	BNIPL
5720471	BNIPL
7380196	BNIPL
620274	BOAT
2570528	BOAT
7510113	BOC
2600072	BOK
4250470	BOLA1
60148	BOLA2
1740681	BOLA2
1740717	BOLA2
4860543	BOLA2
6370468	BOLA2
6380367	BOLA2
4150762	BOLA2B
3390093	BOLA3
6520576	BOLA3
7150687	BOLA3
830288	BOLL
2030349	BOLL
2140102	BOLL
4920703	BOLL
1660435	BOP1
70736	BP75
2060392	BPESC1
3060682	BPGM
6290301	BPGM
6330133	BPGM
1740487	BPHL
4200746	BPI
3830491	BPIL1
4010392	BPIL2
6110184	BPIL3
5360039	BPNT1
240450	BPTF
4780192	BPTF
7330187	BPY2
7330450	BPY2
5570176	BPY2B
4850255	BPY2C
7210202	BRAF
6760315	BRAP
540411	BRCA1
2810465	BRCA1
3120672	BRCA1
5820703	BRCA1
1570327	BRCA2
4230259	BRCC3
1440450	BRD1
1340475	BRD2
6660626	BRD3
2750161	BRD4
5550762	BRD4
6060768	BRD4
430040	BRD7
6220270	BRD7
4260315	BRD7P2
6770167	BRD7P2
360551	BRD7P3
670397	BRD8
1010747	BRD8
3420689	BRD8
2190563	BRD9
5490537	BRD9
3870458	BRDG1
240440	BRDT
4150097	BRDT
6130463	BRDT
1400450	BRE
4060292	BRE
6900367	BRE
4590274	BREA2
3520678	BRF1
5670382	BRF1
7510026	BRF1
20500	BRF2
6270095	BRI3
160437	BRI3BP
4920594	BRI3BP
6450474	BRI3BP
6840348	BRI3BP
540601	BRI3P1
5960730	BRIP1
1110722	BRIX1
2120445	BRIX1
4570102	BRMS1
4810129	BRMS1
3140039	BRMS1L
4250292	BRMS1L
5550612	BRP44
1990563	BRP44L
4890093	BRP44L
3130138	BRPF1
6940242	BRPF1
4480280	BRPF3
1230541	BRS3
4890598	BRSK1
460687	BRSK2
50139	BRUNOL4
1940059	BRUNOL4
1990112	BRUNOL4
2320193	BRUNOL4
6290307	BRUNOL5
7040296	BRUNOL6
1050553	BRWD1
4200482	BRWD1
5080066	BRWD1
5570195	BRWD1
6200041	BRWD1
2140139	BRWD2
5560136	BRWD2
4050653	BRWD3
6900224	BSCL2
3370450	BSDC1
20673	BSG
4850372	BSG
3850730	BSN
3440435	BSND
6450653	BSPH1
5560050	BSPRY
6270681	BST1
4900674	BST2
3360114	BSX
2070209	BTAF1
4230528	BTBD1
4480008	BTBD1
4250544	BTBD10
3610608	BTBD11
4040484	BTBD11
6110685	BTBD11
6510608	BTBD11
2120341	BTBD12
5700020	BTBD15
5690102	BTBD16
2600554	BTBD17
7610072	BTBD2
10608	BTBD3
4900687	BTBD3
6020653	BTBD3
6900307	BTBD6
1780403	BTBD7
3180017	BTBD7
3440259	BTBD7
2000347	BTBD8
3190136	BTBD8
5560273	BTBD9
4280131	BTC
1410091	BTD
2650468	BTF3
7330630	BTF3
7550575	BTF3
2600368	BTF3L1
1170717	BTF3L4
5490730	BTF3L4
4730369	BTG1
1010487	BTG2
4920053	BTG3
7210605	BTG3
110220	BTG4
6380161	BTK
2450494	BTLA
2810064	BTLA
7400112	BTN1A1
1110093	BTN2A1
2570477	BTN2A1
70458	BTN2A2
5420709	BTN2A2
4210598	BTN2A3
2120184	BTN3A1
3130600	BTN3A1
2570253	BTN3A2
4610674	BTN3A2
1430717	BTN3A3
3940600	BTNL2
1470102	BTNL3
4560327	BTNL3
5560072	BTNL3
5890523	BTNL3
4060240	BTNL8
5860551	BTNL8
2060364	BTNL9
1090477	BTRC
5810286	BTRC
2070224	BUB1
1090047	BUB1B
870491	BUB3
4540338	BUB3
5960465	BUB3
6350348	BUB3
50487	BUD13
4490706	BUD31
540241	BVES
6900682	BVES
7210349	BVES
4860356	BYSL
6420646	BZRAP1
